,aave_usd,algorand_usd,aptos_usd,arbitrum_usd,aster-2_usd,avalanche-2_usd,bfusd_usd,binance-bridged-usdc-bnb-smart-chain_usd,binance-bridged-usdt-bnb-smart-chain_usd,binance-peg-weth_usd,binance-staked-sol_usd,binancecoin_usd,bitcoin-cash_usd,bitcoin_usd,bitget-token_usd,bittensor_usd,blackrock-usd-institutional-digital-liquidity-fund_usd,bridged-wrapped-lido-staked-ether-scroll_usd,canton-network_usd,cardano_usd,chainlink_usd,coinbase-wrapped-btc_usd,cosmos_usd,crypto-com-chain_usd,dai_usd,dogecoin_usd,ethena-staked-usde_usd,ethena-usde_usd,ethena_usd,ethereum-classic_usd,ethereum_usd,falcon-finance_usd,figure-heloc_usd,filecoin_usd,gatechain-token_usd,global-dollar_usd,hash-2_usd,hashnote-usyc_usd,hedera-hashgraph_usd,htx-dao_usd,hyperliquid_usd,ignition-fbtc_usd,internet-computer_usd,janus-henderson-anemoy-aaa-clo-fund_usd,jito-staked-sol_usd,jupiter-perpetuals-liquidity-provider-token_usd,kaspa_usd,kelp-dao-restaked-eth_usd,kucoin-shares_usd,leo-token_usd,litecoin_usd,lombard-staked-btc_usd,mantle_usd,memecore_usd,monero_usd,near_usd,official-trump_usd,okb_usd,ondo-finance_usd,pax-gold_usd,paypal-usd_usd,pepe_usd,pi-network_usd,polkadot_usd,polygon-ecosystem-token_usd,pump-fun_usd,quant-network_usd,rain_usd,ripple-usd_usd,ripple_usd,rocket-pool-eth_usd,shiba-inu_usd,sky_usd,solana_usd,solv-btc_usd,staked-ether_usd,stellar_usd,sui_usd,susds_usd,syrupusdc_usd,tether-gold_usd,tether_usd,the-open-network_usd,tron_usd,uniswap_usd,usd-coin_usd,usd1-wlfi_usd,usds_usd,usdt0_usd,wbnb_usd,weth_usd,whitebit_usd,world-liberty-financial_usd,worldcoin-wld_usd,wrapped-beacon-eth_usd,wrapped-bitcoin_usd,wrapped-eeth_usd,wrapped-solana_usd,wrapped-steth_usd,xdce-crowd-sale_usd,zcash_usd,AAPL,ADBE,AMZN,CRM,CSCO,GOOGL,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,PYPL,TSLA
binance-staked-sol_usd,0.7470992669013411,0.7652499972742972,0.7344929086024778,0.7560623036301802,0.46193015004522925,0.7929135288962359,0.1829442210591464,-0.02451402521745587,0.056371112278833554,0.8036595995874343,1.0,0.6744088748372874,0.5982933379191584,0.8011080360507795,0.47268085561497336,0.6763931630070041,,0.8007810323378967,0.32648393723827235,0.7987506154682938,0.8172146457099946,0.8008197178496569,0.7182754685233875,0.6090404628334879,0.03335092439350537,0.8232745587975361,0.16697985532876644,0.18862896265633802,0.686565784493425,0.745689530867495,0.805402733191206,0.10635570435658387,0.08217025544380924,0.6074160924088228,0.6532802572014426,-0.024330479181315295,0.03635106019137712,0.056257858225403995,0.702728415994776,0.39092742530569446,0.6270767271239296,0.7888933929166553,0.581681359366824,0.1772835019543015,0.9878205132401578,0.9771518205417051,0.6850167825239428,0.8049338743531361,0.524782307577381,0.1833290733309724,0.6557824247242413,0.8011223702271699,0.5303442595534065,0.007169092287378594,0.37492141884991353,0.7323875139425531,0.584977341578815,0.33013651855421616,0.8013412265319008,0.03218936206430065,-0.09491619125365168,0.7651800521755768,0.2538181863775909,0.7592510858900124,0.7465445955574431,0.6335151173351259,0.5965755791268119,0.16779163895981236,0.005542832088010302,0.7915966337465367,0.8028126874214654,0.7723903264808261,0.49558177513855634,0.9967849222805132,0.7926769904522619,0.8023336509326289,0.7091570161190024,0.7917431166222014,-0.011133646245808173,0.06908501256999532,0.01672020107837103,0.22720652324657015,0.6448019334634117,0.4670134569840955,0.6749166156542166,0.06406172001523072,0.20078150024997396,0.08401072254078086,0.08325479761889053,0.672600978048606,0.8057441952734845,0.4247248685502666,0.6473043988050324,0.6793275602067258,0.806679311872057,0.8012995083935146,0.8059718204856812,0.9917984364161558,0.7993890746547656,0.5236030594394727,0.3291459532960947,0.047309696158361746,0.06708840250035658,0.06595674964222464,0.08122992586057323,0.035762887123294666,0.14351829799028248,0.08993154300414047,0.0607936827295086,0.05695046925123179,0.042082899990479206,-0.02015696694570936,0.05866166960846913,0.07924130302457066,0.05271182908305502,0.15370329505847394
binancecoin_usd,0.6193351596484412,0.6704253385235017,0.6755262462191558,0.6818160392354484,0.5592232801511818,0.684954866997879,0.1137946327104963,-0.06689069502895437,-0.03577943230621333,0.7137656950425458,0.6744088748372874,1.0,0.5636812097703158,0.6637733897467458,0.3945831179250895,0.5991516549064889,,0.7100095386144551,0.3145535879539343,0.6219422032463663,0.6947919773208743,0.6600263640711894,0.6855154080385429,0.5386359864427829,0.14751880687434824,0.7111128510806513,0.18078775346029471,0.17811887976168989,0.5215198966995006,0.6947084241655458,0.7134240138126623,0.0492639499392573,0.07316368541855894,0.574736128440541,0.630500719475532,-0.005288390130008556,0.0033355254313668678,0.0023293443693180958,0.6371315221981692,0.3948353570651323,0.5463660269824447,0.6566550275284105,0.5406138222831848,0.010432691549271837,0.6642578726918219,0.6874628089020329,0.6311708060879375,0.7131806629118902,0.49722736577026877,0.17906667179087432,0.6090940745078194,0.6621345674732576,0.561124596066264,0.0052626019844732004,0.4077939703228847,0.6807889058326493,0.4353258340630611,0.32386617992621797,0.664806318784966,0.09343990494641849,-0.012621641023212152,0.6869989824415075,0.2942104706711507,0.7169296956863567,0.690064522655722,0.4798901052463245,0.5236794423262544,0.16107776501068502,0.013214731658069278,0.6040848332298028,0.7157723340400303,0.6985245593441509,0.5065083075355203,0.665166939321116,0.6568030765978365,0.7140687663447836,0.5957470092689794,0.6533551653645243,-0.020042032660185092,0.0656908004610541,0.06816330764930331,0.1474209645615411,0.6672518716754828,0.4402051199082797,0.5997877168131801,0.0598803598182025,0.12230132575810569,0.09298599313093155,0.09265635689630565,0.998176025904662,0.7121233562182945,0.3243274617191841,0.5131987945296319,0.5935486100479512,0.7185190407111306,0.6636441448595565,0.71365645956036,0.6667276984063033,0.711765640922469,0.4257199985924047,0.2491226981174077,0.09666057276560189,0.03608799433745446,0.07401012529417174,0.09063798131897233,0.0555769695227149,0.10360628812047805,0.08556905462354096,0.1317879027389031,0.035173235139641164,0.07221177824031035,0.018231928937082434,0.12425764022853533,0.09181874681732091,0.09272461474811661,0.1511401652190974
bitcoin-cash_usd,0.5942430937016089,0.6278076647885917,0.6208683408032056,0.628829712215802,0.26483410810808844,0.6667924178106375,0.1894845751523867,-0.13759097241642865,-0.07491605051532894,0.6583009403481253,0.5982933379191584,0.5636812097703158,1.0,0.659750259081293,0.4021770089212902,0.5300556982889089,,0.6575968411788851,-0.11727120597911629,0.5685870785327424,0.6585861939855505,0.6616022802666313,0.5954295155419129,0.5316769355712837,0.050941952931393614,0.678297739480765,0.14978861349032505,0.24053456271879595,0.5314470503806515,0.7011468171524607,0.6597425410831189,0.08181901053824732,0.0035437141197186624,0.540826810801029,0.49430674224669613,-0.03100905245237705,-0.03869805828262759,0.054779436943740906,0.5869570574613617,0.3766299354732881,0.47686535944255937,0.6475626761742385,0.4758585776305458,-0.010771889528506454,0.6037232127890283,0.6286519254467491,0.5094842004690069,0.658329232749966,0.4495607337463382,0.1746797694932012,0.614818946636362,0.6524199961939462,0.4100387484429562,0.07995580309982972,0.3460708262456002,0.6096736254925962,0.37888428910639627,0.2323537846438054,0.6390028866734163,0.025781925133784165,-0.023366602083441736,0.6211686557579048,0.23418124353938882,0.6319566909370407,0.6467888570411886,0.4686181931788229,0.4993552198946618,0.06740085309330582,-0.03712426058588291,0.5717778447655956,0.6603100034917125,0.6457213933236324,0.46226908415136936,0.5978550744211386,0.644498054494257,0.6609931982461525,0.5513255663735402,0.6047393206232421,0.0075540364965511,0.05863441874429975,-0.003792890744606991,0.2380285993238681,0.5339982391863,0.4214905142135141,0.616912137453685,0.054289937324769444,0.15624895296586383,0.0758257456767882,0.0735560561911798,0.5573597053739698,0.6595679697835738,0.35240437435680794,0.5144864300705599,0.5458998883677009,0.6601663188393057,0.6602048356748352,0.6581234813481692,0.603458914068658,0.651452766545524,0.4463237220663497,0.25300748988186167,0.055140596391875615,-0.02441116411268931,-0.006141797853905011,-0.03800159889471075,-0.006773986580522195,0.08411098777372902,0.023578964619230803,0.04503329149143579,-0.021480435888513155,0.038948324261169225,-0.13302367367123355,-0.0012808094872170468,0.012817292842977227,-0.0012128418638868974,0.05478426733137953
bitcoin_usd,0.7602267942161953,0.7706852269707781,0.6976184837099688,0.7201262564994951,0.3976037122621525,0.7764164673465404,0.16515123149612154,-0.07785798279651943,0.039658404216203695,0.8244991441253298,0.8011080360507795,0.6637733897467458,0.659750259081293,1.0,0.5049895646638514,0.6993553307968751,,0.8199663093629616,0.250473533758877,0.7842423971527394,0.8117848412902388,0.9989459320838298,0.6722447549857125,0.6223325696968035,0.07899841513078591,0.8083459076273538,0.14806016699035127,0.22932888806042154,0.6106238147974941,0.7289420498685493,0.8225396422936819,0.11121629722279393,0.07454083374663435,0.587439809245566,0.6854087724768604,0.023462914227939374,0.007569617011267255,0.06640930918958296,0.7332334763481979,0.4118370298183481,0.6155248184633525,0.9636473966134586,0.5603894949914934,-0.007962311666250763,0.7998827122421746,0.8579693141554439,0.7066077827250419,0.8217314178449383,0.5477723818942951,0.1719097645074561,0.6653091143027824,0.98873075933113,0.5459519298798151,0.017295844014150432,0.46419935658918693,0.7456725959709163,0.5223404944431763,0.33867154111049375,0.8230858088517274,0.07241058978005477,-0.10829228346993537,0.7485692971142035,0.22799598568312845,0.730937905481613,0.7524426087884418,0.5573468971775697,0.5750382665226641,0.11543035655482922,-0.039419245820495406,0.7870866384324784,0.822970587073051,0.765744361579159,0.5326111495555202,0.8022600901612619,0.9889594279510111,0.8217522227670782,0.7286800255182724,0.7766982850304325,-0.01421127133976254,0.03734819881295469,0.05260737852882071,0.38675894662186056,0.6442574802786349,0.4810536387765502,0.6960773404669104,0.08907178303668964,0.0920433384514058,0.027920781983755003,0.11652180354359133,0.661899670175384,0.8231982856939759,0.48774672788935736,0.5287554882519762,0.647022413872991,0.8206874234380859,0.9972616045089071,0.8217381751080989,0.8024390661007181,0.819179417506166,0.4980025561872178,0.360554331552678,0.00749858039904868,0.0032764073514467487,0.06620551041570912,0.042515540478351585,-0.011154655377778865,0.0807651419093492,0.05423197089120616,0.04440207767099965,0.041625427019506174,0.05035763521754329,-0.005229661476041508,0.03466645322223929,0.07006575678591216,-0.010598293845569295,0.14748324925025774
bitget-token_usd,0.45332489642281765,0.4539917430241048,0.4745901972990017,0.513389113740889,0.5069084963722729,0.5023937968679066,0.0022499403052055164,-0.13303457342759345,-0.06432568921034046,0.5040462216736982,0.47268085561497336,0.3945831179250895,0.4021770089212902,0.5049895646638514,1.0,0.3875750989142753,,0.5922759523533462,0.10139588919898725,0.46860409599120845,0.5143269912514067,0.5027326806746456,0.47700891046680494,0.36347578909389594,0.06464982733041627,0.5167452143952964,0.05113243234194891,0.0608058718630614,0.37798906824899714,0.4857220301552154,0.5069599595316289,0.10786066948924375,0.046037203080217234,0.45141677459416674,0.5288545340442641,-0.028531763122704206,0.01237872141528009,0.07160762161330889,0.41649264586004286,0.3634174748310495,0.35268131653235935,0.48972290589965173,0.39439133192741965,-0.09339947665855976,0.4692363183072101,0.5026849180263399,0.4180678669106616,0.5075044974936758,0.39403897937830207,0.08025854553331058,0.4024255214918138,0.5020917563405853,0.3862388602764537,-0.030892634480727665,0.34559499635948415,0.4712844310669453,0.347324804034276,0.33855727292887583,0.4755215246904721,0.07106278101255639,-0.12209515025519486,0.485770742195002,0.1450657708372267,0.4702572566436093,0.4706304014015479,0.4523354896126999,0.34874883615946467,0.004823984177413193,0.09095595493420282,0.4629580669489233,0.5098587696135489,0.49139969545089773,0.32663585532163714,0.46723009447485087,0.49386669404886385,0.5091575219985277,0.39768112242896936,0.4529889863597371,0.0032413648632313966,0.016580930782067335,0.03439156687713619,0.1577547686906902,0.4463086315478655,0.35361904008007966,0.4675367488535419,0.0006396075244978459,0.10791005834545254,-0.07167792106202105,0.11302698468967969,0.3883173257202743,0.5075714679264492,0.22954963678088405,0.5195309256278493,0.42796757200949237,0.5065911200376045,0.5148117294634794,0.5075051347929321,0.47236976724375673,0.5128269063992212,0.22445511056467754,0.17753597926992515,0.03752036644532653,0.04354118879916721,0.04596819668093251,0.04080898518218706,0.026769914388738936,0.15341661315686786,0.0656736364171731,0.0879491040775643,0.015790410648287984,0.0422004065187084,-0.0058318855101536626,0.05712509454638768,0.0726425184548844,-0.007569078363003344,0.11830651124015264
bittensor_usd,0.6555547830585803,0.7178811539511645,0.6471425456749064,0.699502068188191,0.33499188202875063,0.6993401430861149,0.09107467940576766,-0.026956189286249602,0.02509359409072103,0.6940396342836227,0.6763931630070041,0.5991516549064889,0.5300556982889089,0.6993553307968751,0.3875750989142753,1.0,,0.6947628339467339,0.22475756503139632,0.6363446605597669,0.7198680739909937,0.6990388111596647,0.6425406501664717,0.5288900695914478,0.07086500964139884,0.7209258495721266,0.10494577896724958,0.1550024168424601,0.5975065267730973,0.6789960124810749,0.6942258965406051,0.0763587880315124,0.231936313176124,0.5716614440093079,0.5035102763785808,-0.011764750717766951,0.0019516808144375906,0.02669866586499754,0.6881811938367145,0.36156744170245075,0.5689001333742497,0.678357195128544,0.5283067210742733,0.045296694609485426,0.6707499255223771,0.6996880222311862,0.6423541213985018,0.69563001796847,0.4415875107855914,0.17471273124789294,0.5987451072632765,0.6992060180159079,0.49719644286257275,0.06320979148912576,0.39648538692868496,0.6802598892519262,0.4687385788841314,0.23802500772780835,0.7277801879089373,0.06644230103411812,-0.0584065358080192,0.6847165444927655,0.212307444396818,0.6693727261344913,0.6969058258114783,0.5021597233019732,0.5438080574602177,0.03312284177112626,-0.047765783594722604,0.6258278305853723,0.6929593464921874,0.7217210080152309,0.540759577143282,0.6770095123770263,0.6946022017961039,0.6930587871103808,0.6390061023749461,0.7149600830794887,-0.02722454877667845,0.030279936471764028,0.057817274727135035,0.2052264325875128,0.5801987919794407,0.3830989291247025,0.6051365744534206,0.030869937766510234,0.12782698446040572,0.08936081918840003,0.053475471879096396,0.5994538001337003,0.6919217704220273,0.33897464953379025,0.4239249922169451,0.605235223646452,0.6918800194169098,0.7030487657776217,0.6924853394539928,0.6724972300380928,0.6961001035156302,0.42279547888407953,0.35195559738831717,0.0644528025329022,0.012458098696999794,0.005292580952113621,0.03313845210499216,-0.08535168236514444,0.08725723303124742,0.01206011539995148,0.016488400358393503,-0.026858462671831056,-0.00446638568119849,-0.010216157604213493,-0.0015954527521933257,-0.03520557844458656,-0.03774125732703228,0.09838725395957253
blackrock-usd-institutional-digital-liquidity-fund_usd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bridged-wrapped-lido-staked-ether-scroll_usd,0.8306971264374489,0.7825573480784831,0.7585192414326314,0.8379909936330724,0.4439127039287862,0.8170135303575979,0.17196938970819028,-0.08448839769696519,0.03158751308311624,0.9977488761605757,0.8007810323378967,0.7100095386144551,0.6575968411788851,0.8199663093629616,0.5922759523533462,0.6947628339467339,,1.0,0.344545823906017,0.7897924927646977,0.8598095068784792,0.8200851031329676,0.7417735588638843,0.6116637528719415,0.04280346665216053,0.8620364547825127,0.18541827769209032,0.2410808369175934,0.7188283704257209,0.835680344093929,0.998174663728745,0.15918565350344643,0.05153344097900348,0.6468193960339791,0.6628133089641501,-0.024603425069969716,0.005756717391419035,0.05146057591455441,0.708620340573323,0.4675176274459293,0.602699636038758,0.8152060640217449,0.607271457206955,0.1554073225427818,0.7949893786893604,0.8509249788137874,0.682431255874614,0.9975754951334839,0.6195797643559449,0.16611029189584195,0.6990513072994755,0.8183853566773976,0.5599208601077126,0.04821261218865486,0.4278995809613603,0.7986395628393054,0.5526985951244312,0.33367155259840137,0.7926444848561162,0.012399732311086414,-0.07624295317135042,0.8322124951707653,0.28769025694501754,0.8034359090699693,0.8006269782056029,0.5277284443129069,0.614780494082909,0.21847106601933566,-0.015171444112700282,0.7501725463904076,0.9964891487222208,0.8304684204861472,0.610711713792879,0.7974809693041535,0.815066041997219,0.998184714679768,0.7126896695196299,0.7822839708555736,-0.03878824713550398,0.08773573876020643,-0.0114515105024001,0.2826801735695754,0.6841467376478478,0.518815344538273,0.773378404762782,0.05236223673119189,0.10854087109003939,0.024038942983270445,0.10768772212921857,0.7093959901396111,0.997983077868725,0.4174731988322248,0.578829161291661,0.6753912203030915,0.9956860397985166,0.8234603220439399,0.9976024009419101,0.795619550834747,0.9957978396534898,0.48034025668739977,0.3379903209585113,0.027868662229466764,0.04218823313056968,0.04458416082001581,0.011945710145289924,-0.017724868200061073,0.07513693343846338,-0.0046772612511338015,0.04459099732156609,0.017058351537415417,0.03649603430058247,-0.048555769810059615,0.035235863337923674,0.08218069044766033,0.023572701601406773,0.12858133489004453
canton-network_usd,0.2440080995715012,0.2431522496521998,0.3904264910576726,0.3333979671944141,0.19185287574453325,0.2631921288577139,0.2214244744963273,0.297527549209313,0.08984498869988669,0.3489199993131039,0.32648393723827235,0.3145535879539343,-0.11727120597911629,0.250473533758877,0.10139588919898725,0.22475756503139632,,0.344545823906017,1.0,0.27811966530477833,0.2561554351348067,0.25409049812307494,0.34345375585365934,0.193132729997501,-0.022893064631331735,0.3682990288168373,-0.02447355319345636,0.1574506992086693,0.3711302062459332,0.2803671598620745,0.35022666836994465,0.05249327519883981,-0.2143046045682281,0.4063978440161157,0.2504708468063908,0.17692710457359084,0.12109672487503058,0.006545735841283322,0.26839206265713994,0.15274782731681552,0.30234080588897605,0.22457159629771078,0.42499970658664493,0.31020141430909853,0.3402274623753313,0.3413336922139761,0.2969277471460736,0.3524010726913062,0.20495729272683194,0.06558760016583695,0.3079604425410174,0.2920913512860185,0.18115977302344277,0.05092983398774275,0.2458312721182106,0.30163190582700655,0.19173918646973567,0.27649623740475787,0.3697252764835665,0.014524544855215872,-0.0673009704553005,0.398296976985843,0.03390910030618755,0.2934855483764637,0.25195134377878325,0.24545828552834534,-0.0748258623181338,0.4271717613405817,0.22344686261484362,0.44573060440685847,0.36481337429836136,0.3607366651716436,0.3972444785927864,0.33179603779830974,0.26061493030067157,0.35171520747071744,0.2755492953962428,0.3317506180358816,0.07967168393596882,0.23030294433821444,0.01850109581931926,0.1905005475237665,0.16893838447451875,0.05214725371332741,0.2241246849868166,0.1317677631926311,0.11747309605517783,0.004990068580398952,-0.0427831372535238,0.3133049616123174,0.36402843353948,0.11987130754048951,-0.061263355809364366,0.37873880455487785,0.3504718295057568,0.24868772606122666,0.3601245021686216,0.3339500596386325,0.3608616679054031,0.19266096459665144,0.2601123484002782,0.03244810641834853,0.030457496946412414,0.10974210475926266,0.0012507379172565316,0.2257624761673647,0.04784023516675068,-0.14448715032653084,-0.134102456686044,0.19213042666945163,0.008811596851430329,0.19787876015031441,-0.284911575287591,-0.1287608392318343,0.11245632023258281,-0.02272239423720528
cardano_usd,0.7362084146766904,0.7961373144686966,0.694089241613417,0.7479697845972366,0.4226551606684489,0.7855047213920439,0.1342251511288464,-0.07433730654841793,0.01986203840196474,0.793291359349653,0.7987506154682938,0.6219422032463663,0.5685870785327424,0.7842423971527394,0.46860409599120845,0.6363446605597669,,0.7897924927646977,0.27811966530477833,1.0,0.8079744959305684,0.7837492639634399,0.7305375393367253,0.5719990164656871,0.053666275587361804,0.8125881829569631,0.1641008004898668,0.16968008873561735,0.6346365898692556,0.7435454544565987,0.7927277172944864,0.09198393453752703,0.08516250115418476,0.6245087640654459,0.6331384346660941,0.005463366489189608,0.05538576455178297,0.10813045450437589,0.7238584489354792,0.41713990741562323,0.5413165206346807,0.7775074365718482,0.6141954088284548,0.18764727179359714,0.7944910706459503,0.8254884109228474,0.669180472616148,0.7918280325762436,0.5094914873530483,0.16745639328100267,0.6393590489290064,0.7836714375070676,0.5117770253040179,0.09144228182560762,0.38117011613039203,0.727722825647386,0.5424501278927402,0.32499957954318004,0.7809897531288611,0.04565167840083214,-0.15703030416550284,0.7488805886771758,0.23389601191037382,0.7783146339370758,0.7619046273775989,0.6118306748996096,0.5908479011730424,0.1275620970293814,-0.07022524444403704,0.8518888397389722,0.7918203125981694,0.7762073632684915,0.4569576275839895,0.7928890435418867,0.7834790314156986,0.789943830869677,0.7590951960577796,0.7462258135470898,-0.09129854246125924,0.047770392790672474,0.012535152378756569,0.2604680736714773,0.6418305818952755,0.46815232869276846,0.6697767263933962,0.03326600250604193,0.13089048852155502,0.015521454493642516,0.01259086465717532,0.621087686370077,0.7916498307942439,0.45188775610374415,0.6566314125228864,0.6393504542054002,0.7932997146850485,0.7860592314694542,0.7914265666220057,0.7970643686854948,0.7858140367347547,0.4906639960725555,0.3389775251891547,0.012641544219345949,0.04332996281463397,-0.007278981853730612,0.0379289429949515,-0.04140920013954059,0.03796227472783003,0.03931678647654711,0.08106746491161718,0.012606699421703785,-0.03313608836118737,-0.06593711290037003,-0.06163732727619284,0.02418901593236204,0.023868022296565847,0.1157212851678308
chainlink_usd,0.8304972214274252,0.8566860045987541,0.8078562370821434,0.8715793822588576,0.45395125423926586,0.859718660906546,0.11292420734895679,-0.04455484395781384,0.051586290987649254,0.8604502522344986,0.8172146457099946,0.6947919773208743,0.6585861939855505,0.8117848412902388,0.5143269912514067,0.7198680739909937,,0.8598095068784792,0.2561554351348067,0.8079744959305684,1.0,0.8119844136616847,0.8089724127820942,0.6721588779318091,0.068466417489879,0.8685587150018781,0.1662795876219749,0.23862447810564943,0.7239602350832576,0.8359963943751492,0.8623805774577515,0.10519677434589972,0.11124864763630951,0.69605612909983,0.6587520565194654,0.011599495104739604,0.03184446360355858,0.0227998524297278,0.7948685238359218,0.43276256605504837,0.6003916417696283,0.7983677726798434,0.6833157163345336,0.11331869199279605,0.8030977243387097,0.8337541733323348,0.7242251291647852,0.862443587758984,0.5703079561089611,0.19148726273076225,0.7296574472656476,0.8051940294375144,0.5949002517962547,0.024087897254009092,0.43026115433902495,0.8262216695434873,0.6121374876614036,0.34969527139973844,0.8681904332142761,0.035931427233051635,-0.08934674228342808,0.8292925091645766,0.3321526630151108,0.8543282700403463,0.849050343561024,0.5565557951428098,0.6561123032834246,0.10102839925697739,-0.018472248549961278,0.7935569732900017,0.8626680812665174,0.8508175791546151,0.5687912657167349,0.8116510722673331,0.804529438770773,0.8612796239559757,0.7620950403985391,0.819558743564762,-0.041500937603116426,0.0511647900651247,0.01729158318449575,0.2709438422991308,0.7123488711077072,0.50017203665166,0.7573303231580429,0.05667492281578884,0.1414272140763172,0.08161450260087907,0.09074775053126184,0.6927053765555383,0.8613437803553442,0.41687967457843234,0.6473926078715979,0.7262731373645382,0.8641280978877048,0.811838826618604,0.8613113912696818,0.8056476288178909,0.8634571799574484,0.5392926728256728,0.3965158958372241,0.044130823277235706,0.05293800110204751,0.028199918106910353,0.06279604676124614,0.0010796025943118775,0.08351898582709831,0.04886810422142591,0.0649072226791871,5.974304498633243e-05,-0.007439733972008472,-0.05714510205804486,-0.002414937644929019,0.007369868438302653,0.05068304958404886,0.11173638756022294
